ORDER_DATE,ORDER_ID,CATEGORY,CUSTOMER,GRAND_TOTAL
2023-02-04,A6110,Decoración,971052,64966
2023-01-20,A6111,Herramientas,300958,632093
2023-02-17,A6112,Muebles,541301,402128
2023-02-15,A6113,Herramientas,551464,507513
2023-02-01,A6114,Belleza,542516,602016
2023-01-30,A6115,Belleza,145919,674792
2023-02-09,A6116,Smartphones,640973,842090
2023-01-13,A6117,Smartphones,155110,185959
2023-01-27,A6118,Herramientas,429119,951827
2023-02-09,A6119,Decoración,872580,827131
2023-02-07,A6120,Muebles,826297,653728
2023-02-09,A6121,Herramientas,633912,875597
2023-02-16,A6122,Belleza,364985,604304
2023-01-29,A6123,Decoración,920842,114636
2023-01-02,A6124,Decoración,954184,409735
2023-01-19,A6125,Smartphones,407836,747418
2023-01-04,A6126,Smartphones,58131,471382
2023-01-07,A6127,Smartphones,720457,200422
2022-12-09,A6128,Ropa,200965,153178
2023-01-31,A6129,Decoración,94520,380085
2023-01-02,A6130,Belleza,700359,701488
2022-12-03,A6131,Muebles,509236,604486
2023-01-03,A6132,Ropa,790482,985256
2023-01-21,A6133,Belleza,901220,120300
2023-01-16,A6134,Herramientas,291196,591764
2023-01-06,A6135,Belleza,504139,893838
2022-12-30,A6136,Ropa,814349,461355
2023-01-31,A6137,Decoración,634473,998687
2023-01-24,A6138,Decoración,588056,694368
2023-03-02,A6139,Herramientas,947012,415970
2022-12-30,A6140,Ropa,408787,885920
2022-12-19,A6141,Muebles,513184,796996
2022-12-12,A6142,Herramientas,715711,655415
2023-02-26,A6143,Smartphones,751481,134417
2023-02-27,A6144,Decoración,409291,739422
2022-12-19,A6145,Ropa,417789,143781
2022-12-20,A6146,Smartphones,824717,719564
2023-02-17,A6147,Decoración,467635,549408
2022-12-26,A6148,Belleza,472742,236096
2023-02-10,A6149,Smartphones,308164,227543
2023-02-15,A6150,Belleza,964112,112509
2023-02-28,A6151,Muebles,767790,469840
2022-12-09,A6152,Muebles,252699,769583
2023-01-26,A6153,Smartphones,12563,74219
2023-02-27,A6154,Smartphones,480110,326293
2023-02-10,A6155,Smartphones,732889,178549
2022-12-09,A6156,Ropa,847030,540335
2023-02-14,A6157,Muebles,1927,271991
2022-12-23,A6158,Muebles,770461,520785
2023-02-27,A6159,Ropa,492201,67235
2023-02-22,A6160,Decoración,810446,658540
2022-12-06,A6161,Decoración,348329,156076
2023-02-26,A6162,Smartphones,493902,705079
2023-02-03,A6163,Muebles,51746,164035
2023-02-09,A6164,Belleza,545326,249279
2023-02-21,A6165,Muebles,94433,967987
2023-03-03,A6166,Muebles,774311,884348
2022-12-09,A6167,Muebles,651417,973298
2023-02-23,A6168,Decoración,52587,773409
2023-02-24,A6169,Muebles,128793,489276
2023-01-31,A6170,Decoración,641790,286053
2023-02-14,A6171,Ropa,381373,433806
2023-01-01,A6172,Belleza,16122,66225
2023-01-01,A6173,Herramientas,65381,397393
2023-01-03,A6174,Muebles,227068,415261
2023-02-17,A6175,Herramientas,509911,450610
2023-03-01,A6176,Ropa,406992,576562
2022-12-22,A6177,Ropa,346166,342612
2023-01-24,A6178,Decoración,801634,977383
2023-01-11,A6179,Ropa,505992,322996
2023-02-27,A6180,Smartphones,548456,619438
2023-02-01,A6181,Herramientas,940381,325494
2023-01-28,A6182,Herramientas,841580,196811
2022-12-25,A6183,Belleza,299079,691621
2022-12-25,A6184,Ropa,581964,632761
2023-01-03,A6185,Belleza,938199,216834
2022-12-14,A6186,Decoración,957181,614017
2023-01-15,A6187,Decoración,726678,439791
2022-12-11,A6188,Ropa,804335,341349
2022-12-28,A6189,Muebles,517989,972870
2022-12-11,A6190,Belleza,235646,155963
2022-12-12,A6191,Muebles,779332,416325
2022-12-25,A6192,Herramientas,431281,75454
2023-02-05,A6193,Belleza,945537,116224
2022-12-12,A6194,Ropa,248606,536335
2023-01-07,A6195,Herramientas,724704,971144
2023-02-11,A6196,Decoración,913448,549935
2022-12-21,A6197,Smartphones,916087,937546
2023-01-15,A6198,Muebles,297194,729863
2022-12-30,A6199,Smartphones,264944,234390
2022-12-11,A6200,Belleza,757139,858300
2023-01-23,A6201,Belleza,188572,892941
2023-02-25,A6202,Muebles,861129,215516
2022-12-25,A6203,Herramientas,331956,340957
2022-12-18,A6204,Herramientas,552440,242643
2023-02-12,A6205,Decoración,934130,659366
2023-01-21,A6206,Ropa,693515,345764
2023-01-11,A6207,Belleza,23404,639624
2022-12-24,A6208,Belleza,830282,606471
2023-02-25,A6209,Muebles,594505,539819
2023-01-15,A6210,Decoración,471185,867282
2022-12-25,A6211,Belleza,175407,245548
2023-03-01,A6212,Smartphones,28790,814648
2023-01-07,A6213,Muebles,24146,597538
2023-02-07,A6214,Herramientas,265981,260344
2023-01-03,A6215,Muebles,17913,99323
2023-01-02,A6216,Muebles,72506,782967
2023-01-23,A6217,Smartphones,509489,989430
2022-12-31,A6218,Muebles,191470,306270
2023-01-11,A6219,Smartphones,435978,329837
2023-01-12,A6220,Ropa,839415,358217
2022-12-15,A6221,Smartphones,377837,727237
2022-12-14,A6222,Herramientas,808530,141263
2023-01-05,A6223,Decoración,690799,467893
2023-02-25,A6224,Herramientas,117674,594536
2023-03-02,A6225,Decoración,253158,762240
2022-12-24,A6226,Muebles,827529,271848
2023-02-10,A6227,Smartphones,428967,859122
2023-01-03,A6228,Muebles,73028,338336
2022-12-27,A6229,Belleza,613247,684042
2023-02-18,A6230,Belleza,862537,530105
2023-01-02,A6231,Decoración,186640,245623
2022-12-03,A6232,Belleza,182575,647434
2022-12-20,A6233,Ropa,175964,934480
2022-12-07,A6234,Ropa,675254,515495
2023-02-14,A6235,Herramientas,248059,689874
2023-02-05,A6236,Smartphones,75752,243214
2022-12-11,A6237,Muebles,593019,378270
2023-01-14,A6238,Ropa,261997,898723
2022-12-17,A6239,Decoración,896718,356310
2023-03-03,A6240,Decoración,892986,509776
2022-12-11,A6241,Smartphones,320899,317386
2023-01-14,A6242,Smartphones,649675,158915
2022-12-23,A6243,Ropa,539839,51469
2023-01-11,A6244,Herramientas,718148,871804
2023-01-31,A6245,Muebles,549858,142378
2022-12-05,A6246,Decoración,165927,240942
2023-02-04,A6247,Herramientas,11830,757513
2023-02-21,A6248,Herramientas,200509,176972
2022-12-13,A6249,Herramientas,432268,960182
2023-02-15,A6250,Smartphones,886315,955110
2022-12-14,A6251,Smartphones,543337,272105
2023-01-13,A6252,Belleza,924022,662210
2023-03-03,A6253,Decoración,409355,487676
2023-01-11,A6254,Muebles,133268,582132
2023-01-21,A6255,Smartphones,978971,801420
2023-01-07,A6256,Muebles,29574,237577
2023-02-13,A6257,Muebles,194637,226985
2023-01-30,A6258,Muebles,135261,720023
2022-12-12,A6259,Belleza,465392,671284
2023-01-29,A6260,Smartphones,209273,893306
2022-12-25,A6261,Decoración,164317,394894
2022-12-11,A6262,Ropa,777013,659048
2023-02-22,A6263,Smartphones,511296,495400
2023-02-11,A6264,Ropa,56310,831777
2023-02-10,A6265,Belleza,55267,916467
2022-12-19,A6266,Muebles,487837,811971
2023-01-15,A6267,Belleza,813613,644476
2022-12-19,A6268,Belleza,859390,239461
2023-01-08,A6269,Herramientas,947645,264728
2023-02-03,A6270,Smartphones,441776,735840
2023-01-13,A6271,Smartphones,833548,588701
2023-01-14,A6272,Decoración,276825,554462
2023-01-29,A6273,Smartphones,414931,141957
2022-12-18,A6274,Smartphones,796887,370686
2023-01-04,A6275,Ropa,482598,694305
2022-12-26,A6276,Belleza,999876,576403
2023-01-11,A6277,Decoración,764399,406428
2022-12-05,A6278,Ropa,858975,528676
2023-02-02,A6279,Muebles,458909,824537
2023-01-19,A6280,Herramientas,494116,152272
2023-02-17,A6281,Decoración,210903,173668
2023-02-28,A6282,Decoración,334015,862257
2023-01-10,A6283,Decoración,971025,931867
2023-01-14,A6284,Belleza,586227,925493
2023-01-08,A6285,Decoración,76966,246272
2023-01-19,A6286,Ropa,803108,599552
2023-01-07,A6287,Ropa,488267,828538
2023-02-17,A6288,Belleza,12617,586721
2022-12-27,A6289,Muebles,999181,689761
2022-12-17,A6290,Ropa,273288,338515
2023-01-05,A6291,Muebles,707571,340230
2022-12-25,A6292,Smartphones,217633,731531
2023-03-03,A6293,Smartphones,501019,820012
2022-12-10,A6294,Herramientas,32864,461426
2023-02-02,A6295,Herramientas,198424,928384
2023-01-10,A6296,Decoración,118867,515052
2023-02-16,A6297,Muebles,552331,110868
2023-01-18,A6298,Smartphones,82621,328216
2022-12-05,A6299,Muebles,778095,150817
2023-02-17,A6300,Ropa,93666,392399
2023-01-13,A6301,Ropa,589897,156426
2023-02-25,A6302,Belleza,712213,590791
2023-01-30,A6303,Herramientas,281751,679736
2023-01-07,A6304,Muebles,24870,181898
2022-12-28,A6305,Smartphones,5951,437709
2023-02-27,A6306,Smartphones,761092,200569
2023-01-04,A6307,Belleza,105553,787013
2022-12-12,A6308,Belleza,918421,239906
2023-02-27,A6309,Decoración,141958,558000
2023-01-29,A6310,Muebles,838037,78909
2022-12-18,A6311,Belleza,137416,939214
2022-12-23,A6312,Decoración,134790,251662
2023-01-03,A6313,Smartphones,930247,282256
2022-12-29,A6314,Smartphones,448699,690818
2023-02-15,A6315,Ropa,877788,918915
2023-01-18,A6316,Herramientas,528112,709852
2022-12-30,A6317,Muebles,169835,590768
2022-12-21,A6318,Muebles,832993,80992
2023-01-12,A6319,Smartphones,322413,823771
2023-02-13,A6320,Muebles,839296,667257
2022-12-22,A6321,Belleza,545492,960039
2023-01-02,A6322,Herramientas,372408,329312
2023-01-31,A6323,Ropa,826374,413124
2023-02-02,A6324,Ropa,835685,666098
2022-12-15,A6325,Smartphones,328658,977515
2023-01-09,A6326,Smartphones,271890,100546
2022-12-15,A6327,Herramientas,503305,539935
2023-02-07,A6328,Herramientas,119725,485826
2023-01-15,A6329,Belleza,879651,612174
2023-01-27,A6330,Belleza,998302,984601
2022-12-13,A6331,Smartphones,80601,733548
2022-12-10,A6332,Muebles,600820,682305
2022-12-15,A6333,Herramientas,275545,105014
2022-12-24,A6334,Belleza,333569,379110
2022-12-17,A6335,Ropa,306452,125143
2022-12-21,A6336,Belleza,733627,420943
2023-01-05,A6337,Belleza,114701,977960
2022-12-31,A6338,Belleza,99361,377996
2022-12-10,A6339,Muebles,477229,596640
2023-02-09,A6340,Decoración,953363,139426
2022-12-07,A6341,Ropa,914612,81880
2023-02-15,A6342,Belleza,584304,317396
2023-02-04,A6343,Ropa,308626,148019
2022-12-13,A6344,Ropa,404256,553985
2023-01-24,A6345,Herramientas,347588,396055
2023-02-17,A6346,Smartphones,354027,82649
2023-02-16,A6347,Muebles,999439,147045
2022-12-17,A6348,Smartphones,126696,92336
2023-02-05,A6349,Ropa,480487,882911
2023-02-27,A6350,Smartphones,8353,681499
2022-12-06,A6351,Decoración,343966,612960
2023-01-03,A6352,Smartphones,558566,84342
2023-03-01,A6353,Ropa,993430,117203
2022-12-20,A6354,Decoración,768209,278044
2022-12-13,A6355,Decoración,219462,919737
2023-02-01,A6356,Decoración,831710,908991
2023-01-14,A6357,Ropa,363425,309236
2022-12-10,A6358,Decoración,437920,329384
2023-01-29,A6359,Muebles,578744,633061
2023-02-02,A6360,Decoración,155508,838835
2023-03-01,A6361,Belleza,968807,408328
2023-02-14,A6362,Smartphones,605218,64770
2023-02-26,A6363,Muebles,39384,580899
2022-12-13,A6364,Decoración,105978,374236
2023-02-05,A6365,Herramientas,537233,470174
2023-03-01,A6366,Smartphones,403341,429307
2023-02-24,A6367,Belleza,567470,82496
2022-12-13,A6368,Decoración,91257,689526
2023-02-13,A6369,Muebles,805380,720984
2023-02-06,A6370,Decoración,189466,189570
2022-12-08,A6371,Belleza,785711,285077
2022-12-07,A6372,Decoración,548226,981289
2023-01-14,A6373,Herramientas,404368,604007
2023-02-24,A6374,Herramientas,957049,294512
2023-01-15,A6375,Decoración,450168,797696
2023-01-19,A6376,Decoración,859357,785272
2022-12-19,A6377,Herramientas,101901,356087
2022-12-16,A6378,Ropa,792650,800949
2022-12-15,A6379,Ropa,656932,765529
2022-12-17,A6380,Belleza,700428,387095
2022-12-05,A6381,Ropa,614017,311901
2023-01-29,A6382,Smartphones,665096,809501
2023-01-27,A6383,Decoración,486727,145255
2023-02-02,A6384,Belleza,583916,271933
2023-01-24,A6385,Decoración,15405,417059
2022-12-30,A6386,Muebles,101865,971853
2023-01-30,A6387,Smartphones,987544,750462
2022-12-19,A6388,Smartphones,133419,477490
2023-01-12,A6389,Muebles,372676,844741
2023-01-23,A6390,Herramientas,1740,327378
2023-01-26,A6391,Smartphones,634807,916417
2022-12-07,A6392,Smartphones,692481,286294
2023-02-06,A6393,Muebles,108739,364172
2022-12-03,A6394,Belleza,941738,910140
2023-01-29,A6395,Belleza,902217,675326
2023-01-30,A6396,Belleza,266462,759322
2023-02-26,A6397,Muebles,520946,502183
2023-02-16,A6398,Decoración,747127,957222
2022-12-08,A6399,Smartphones,407806,849342
2022-12-04,A6400,Muebles,958419,782164
2022-12-22,A6401,Herramientas,911870,689163
2023-01-06,A6402,Herramientas,43800,427027
2023-01-23,A6403,Muebles,286782,966261
2023-02-27,A6404,Herramientas,539822,911081
2023-01-17,A6405,Ropa,622179,750557
2023-01-13,A6406,Muebles,670336,881790
2022-12-16,A6407,Decoración,64364,862704
2023-02-03,A6408,Decoración,274122,571523
2023-01-01,A6409,Smartphones,313859,365997
2023-01-01,A6410,Muebles,637812,739697
2023-01-28,A6411,Ropa,320221,703824
2022-12-12,A6412,Herramientas,205915,986676
2022-12-07,A6413,Herramientas,172675,326984
2023-01-04,A6414,Decoración,663002,542966
2022-12-12,A6415,Muebles,516484,732729
2023-02-19,A6416,Smartphones,333357,764483
2022-12-23,A6417,Smartphones,786840,287295
2022-12-11,A6418,Muebles,324913,154429
2022-12-19,A6419,Muebles,888391,816678
2023-02-20,A6420,Ropa,673574,475398
2022-12-10,A6421,Smartphones,382464,646483
2022-12-28,A6422,Belleza,187781,277176
2022-12-16,A6423,Smartphones,672445,227616
2023-01-30,A6424,Smartphones,361456,404390
2022-12-17,A6425,Ropa,192681,121621
2023-02-17,A6426,Herramientas,616316,210533
2023-02-28,A6427,Herramientas,727631,720346
2023-01-15,A6428,Ropa,976268,450095
2023-01-03,A6429,Decoración,713192,963882
2022-12-20,A6430,Decoración,432933,70007
2023-01-21,A6431,Decoración,311082,148438
2022-12-17,A6432,Belleza,142104,256042
2023-01-18,A6433,Smartphones,321153,618855
2023-01-02,A6434,Smartphones,51339,229317
2023-02-19,A6435,Muebles,289986,631170
2023-03-01,A6436,Smartphones,991147,366128
2023-01-19,A6437,Smartphones,509969,685873
2023-01-26,A6438,Belleza,839396,870782
2023-01-05,A6439,Ropa,196072,831267
2022-12-25,A6440,Belleza,483188,52358
2023-01-09,A6441,Herramientas,742491,53829
2023-02-18,A6442,Herramientas,385518,241889
2022-12-09,A6443,Decoración,267876,626007
2023-02-20,A6444,Decoración,362066,728983
2022-12-30,A6445,Smartphones,96758,959124
2023-02-20,A6446,Ropa,406114,368504
2023-02-20,A6447,Muebles,243779,132865
2023-01-01,A6448,Ropa,536824,622128
2023-02-23,A6449,Muebles,47823,394256
2022-12-09,A6450,Smartphones,778922,143560
2023-01-17,A6451,Ropa,60682,409503
2022-12-17,A6452,Decoración,839457,530715
2023-03-01,A6453,Muebles,853497,947491
2023-01-26,A6454,Decoración,839211,675586
2023-02-07,A6455,Decoración,909469,960196
2022-12-16,A6456,Smartphones,61658,488369
2023-02-27,A6457,Muebles,604143,379295
2022-12-16,A6458,Ropa,969484,262151
2023-01-08,A6459,Decoración,952254,120116
2023-01-04,A6460,Muebles,99094,818100
2022-12-28,A6461,Ropa,876214,338440
2023-03-03,A6462,Herramientas,514952,735216
2023-01-24,A6463,Ropa,66078,90257
2023-01-03,A6464,Smartphones,626691,753515
2023-01-11,A6465,Decoración,814182,237856
2023-02-18,A6466,Muebles,163875,121991
2023-01-18,A6467,Muebles,794256,997157
2023-02-25,A6468,Belleza,30721,941463
2023-01-01,A6469,Herramientas,697444,691080
2023-01-16,A6470,Ropa,508452,623334
2023-01-09,A6471,Decoración,781662,879912
2023-02-06,A6472,Ropa,709527,170236
2023-02-11,A6473,Belleza,705147,813148
2023-01-04,A6474,Smartphones,838963,188064
2022-12-06,A6475,Herramientas,180833,938205
2023-01-25,A6476,Herramientas,650013,594687
2023-02-24,A6477,Herramientas,515553,997034
2022-12-29,A6478,Decoración,853112,324644
2023-01-08,A6479,Ropa,342719,429400
2023-02-02,A6480,Belleza,516062,802240
2022-12-22,A6481,Muebles,339712,66903
2022-12-30,A6482,Belleza,546160,679165
2023-01-06,A6483,Decoración,698743,879807
2023-01-23,A6484,Smartphones,542643,290320
2023-02-28,A6485,Ropa,32376,286292
2023-01-08,A6486,Herramientas,800533,542096
2023-01-16,A6487,Decoración,896664,642742
2023-02-20,A6488,Belleza,185522,792407
2022-12-10,A6489,Herramientas,502141,390582
2023-01-30,A6490,Muebles,235940,190564
2023-01-29,A6491,Decoración,84545,647832
2023-01-02,A6492,Smartphones,205494,592688
2022-12-21,A6493,Muebles,935501,964508
2023-02-17,A6494,Ropa,719624,587288
2022-12-23,A6495,Smartphones,810657,876511
2023-02-07,A6496,Smartphones,979415,473871
2022-12-20,A6497,Muebles,249241,874112
2023-02-23,A6498,Decoración,482744,395102
2023-02-14,A6499,Belleza,588529,750949
2023-02-13,A6500,Decoración,767722,237076
2023-01-10,A6501,Decoración,110047,751221
2023-01-26,A6502,Smartphones,249290,777034
2022-12-29,A6503,Muebles,543689,721052
2023-02-01,A6504,Muebles,238307,71477
2023-01-30,A6505,Belleza,497969,512075
2022-12-14,A6506,Muebles,622737,677220
2023-01-31,A6507,Belleza,418622,296595
2023-02-12,A6508,Belleza,448849,631199
2023-02-11,A6509,Belleza,273947,972590
2023-02-04,A6510,Herramientas,220741,756954
2023-02-11,A6511,Smartphones,918665,138662
2022-12-06,A6512,Belleza,197127,478717
2023-02-07,A6513,Ropa,174118,845393
2022-12-25,A6514,Muebles,951062,274988
2023-03-02,A6515,Belleza,862931,143971
2023-01-28,A6516,Smartphones,898785,693278
2022-12-15,A6517,Muebles,867598,471823
2023-01-22,A6518,Smartphones,586997,618231
2022-12-28,A6519,Muebles,805923,483022
2023-01-24,A6520,Ropa,672017,940649
2022-12-26,A6521,Decoración,610823,801621
2022-12-31,A6522,Ropa,61638,723882
2023-01-14,A6523,Decoración,37293,167091
2023-02-16,A6524,Decoración,352518,555820
2023-02-06,A6525,Herramientas,175765,359044
2022-12-20,A6526,Muebles,619291,906049
2023-02-04,A6527,Smartphones,739872,170232
2023-02-07,A6528,Smartphones,536632,65004
2023-02-28,A6529,Smartphones,877609,673462
2023-02-26,A6530,Herramientas,996979,263280
2023-02-16,A6531,Ropa,855057,139574
2023-01-22,A6532,Smartphones,513661,594208
2023-02-14,A6533,Muebles,15172,418853
2023-01-21,A6534,Muebles,453061,100938
2023-01-22,A6535,Muebles,605450,823503
2023-03-03,A6536,Herramientas,319830,172724
2023-01-11,A6537,Smartphones,578690,424562
2023-02-13,A6538,Decoración,347312,617950
2022-12-07,A6539,Muebles,715480,196287
2022-12-24,A6540,Decoración,4928,993191
2022-12-27,A6541,Herramientas,516585,69336
2022-12-17,A6542,Belleza,157169,227912
2023-02-20,A6543,Herramientas,966340,128865
2023-02-17,A6544,Smartphones,756020,695089
2023-01-18,A6545,Belleza,387265,172754
2022-12-07,A6546,Muebles,984784,969349
2023-01-18,A6547,Belleza,28793,991933
2023-01-29,A6548,Belleza,993239,962981
2023-01-07,A6549,Herramientas,249840,87730
2022-12-10,A6550,Smartphones,897884,614872
2023-02-21,A6551,Decoración,568853,712043
2023-01-25,A6552,Herramientas,944860,107629
2023-01-30,A6553,Muebles,163796,365077
2023-01-13,A6554,Decoración,669223,528064
2023-01-30,A6555,Belleza,740354,795084
2023-01-11,A6556,Herramientas,172659,471351
2023-02-20,A6557,Decoración,123847,158083
2023-03-02,A6558,Decoración,407368,988702
2023-02-09,A6559,Herramientas,413058,87271
2023-01-19,A6560,Muebles,452151,398502
2022-12-30,A6561,Herramientas,672833,680413
2022-12-30,A6562,Muebles,889308,173126
2023-01-16,A6563,Decoración,644917,441187
2022-12-08,A6564,Muebles,210834,368876
2023-01-08,A6565,Herramientas,512821,121383
2023-01-15,A6566,Decoración,931293,81709
2023-02-14,A6567,Ropa,432393,878861
2023-02-03,A6568,Herramientas,29687,647073
2023-03-02,A6569,Belleza,989243,173210
2022-12-06,A6570,Decoración,553393,821600
2023-02-21,A6571,Decoración,901008,750589
2022-12-20,A6572,Smartphones,839788,745300
2023-02-05,A6573,Muebles,989331,821578
2022-12-22,A6574,Belleza,408186,778681
2023-01-22,A6575,Muebles,4914,488113
2023-02-07,A6576,Herramientas,59992,893047
2023-02-16,A6577,Belleza,531825,270122
2022-12-22,A6578,Ropa,544256,657988
2022-12-24,A6579,Ropa,985575,206200
2023-01-05,A6580,Decoración,201346,134981
2023-01-25,A6581,Muebles,944200,935273
2023-01-04,A6582,Decoración,535818,867762
2023-01-03,A6583,Ropa,702834,964924
2022-12-19,A6584,Decoración,16606,739307
2022-12-12,A6585,Ropa,150129,380840
2022-12-19,A6586,Herramientas,426772,889771
2023-02-27,A6587,Muebles,193997,171198
2023-02-20,A6588,Belleza,449493,697874
2022-12-23,A6589,Smartphones,721875,923272
2023-02-08,A6590,Smartphones,942857,202943
2023-01-25,A6591,Ropa,580203,363973
2023-02-15,A6592,Ropa,590228,374022
2023-01-30,A6593,Muebles,437274,513838
2023-01-18,A6594,Muebles,489021,386718
